Personal_ID,Cost Center,Company Code,Anonymized WBSL1 Descp,WBSL1 Value,WBSL4 Value,Fiscal Year,Hours,Work Date,Business Descp,Week,Job level,Business Line Descp,Theme
39,,,Project 9,,3170015942,2021,128,1/8/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
168,,,Project 9,,3170015942,2021,84,1/8/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
48,,,Project 12,,3170016380,2021,11,1/8/2020,Enabling Area,,,Executive & Management,Endurable Society
169,,,Project 13,,3170016429,2021,5,1/8/2020,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
53,,,Project 14,,3170016702,2021,3,1/8/2020,TAX,,,LEGAL,Sustainability
44,,,Project 14,,3170016702,2021,14,1/8/2020,AUDIT,,,Audit,Sustainability
160,,,Project 42,,3170017524,2021,1,1/8/2020,TAX,,,LEGAL,Worldclass
59,,,Project 16,,3170017567,2021,1,1/8/2020,TAX,,,Tax Management Cons.,Worldclass
170,,,Project 16,,3170017567,2021,8,1/8/2020,TAX,,,Centralized Tax & Legal,Worldclass
138,,,Project 16,,3170017567,2021,19,1/8/2020,TAX,,,Centralized Tax & Legal,Worldclass
139,,,Project 37,,3170017700,2021,4,1/8/2020,CONSULTING,,,Customer & Applied Design,Worldclass
62,,,Project 18,,3170018080,2021,-11,1/8/2020,AUDIT,,,Integrated Services,Endurable Society
64,,,Project 19,,3170018104,2021,2,1/8/2020,TAX,,,Tax Management Cons.,Worldclass
171,,,Project 19,,3170018104,2021,1,1/8/2020,RISK ADVISORY (NSE),,,Cyber,Worldclass
67,,,Project 19,,3170018104,2021,1,1/8/2020,TAX,,,Tax Management Cons.,Worldclass
142,,,Project 19,,3170018104,2021,2,1/8/2020,CONSULTING,,,Advertising,
71,,,Project 19,,3170018104,2021,1,1/8/2020,CONSULTING,,,Analytics & Cognitive,Worldclass
172,,,Project 43,,3170018141,2021,1,1/8/2020,AUDIT,,,Audit,Worldclass
43,,,Project 20,,3170018238,2021,2,1/8/2020,AUDIT,,,Integrated Services,Worldclass
173,,,Project 44,,3170018513,2021,3,1/8/2020,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
77,,,Project 22,,3170018922,2021,2,1/8/2020,CONSULTING,,,Organization Transformation,Endurable Society
79,,,Project 24,,3170019366,2021,1,1/8/2020,CONSULTING,,,Digital Customer,Endurable Society
81,,,Project 24,,3170019366,2021,19,1/8/2020,CONSULTING,,,Digital Customer,Endurable Society
144,,,Project 25,,3170019458,2021,1,1/8/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
174,,,Project 25,,3170019458,2021,1,1/8/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
84,,,Project 25,,3170019458,2021,8,1/8/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
86,,,Project 26,,3170019514,2021,1,1/8/2020,AUDIT,,,Integrated Services,Endurable Society
100,,,Project 29,,3170019681,2021,0,1/8/2020,TAX,,,LEGAL,Endurable Society
112,,,Project 32,,3170019722,2021,6,1/8/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
114,,,Project 32,,3170019722,2021,2,1/8/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
92,,,Project 33,,3170019723,2021,5,1/8/2020,AUDIT,,,Audit,Other
30,,,Project 33,,3170019723,2021,36,1/8/2020,CONSULTING,,,Strategy & Business Design,Other
117,,,Project 33,,3170019723,2021,2,1/8/2020,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
152,,,Project 33,,3170019723,2021,5,1/8/2020,RISK ADVISORY (NSE),,,Internal Audit,Other
119,,,Project 33,,3170019723,2021,1,1/8/2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
153,,,Project 33,,3170019723,2021,4,1/8/2020,RISK ADVISORY (NSE),,,Internal Audit,Other
175,,,Project 33,,3170019723,2021,8,1/8/2020,RISK ADVISORY (NSE),,,Sustainability,Other
123,,,Project 35,,3170019890,2021,68,1/8/2020,CONSULTING,,,Finance & Performance,Worldclass
124,,,Project 35,,3170019890,2021,1,1/8/2020,RISK ADVISORY (NSE),,,Internal Audit,Worldclass
25,,,Project 45,,3170020008,2021,6,1/8/2020,CONSULTING,,,Organization Transformation,Endurable Society
176,,,Project 45,,3170020008,2021,130,1/8/2020,CONSULTING,,,Organization Transformation,Endurable Society
177,,,Project 45,,3170020008,2021,28,1/8/2020,CONSULTING,,,Analytics & Cognitive,Endurable Society
154,,,Project 36,,3170020077,2021,4,1/8/2020,AUDIT,,,Audit,Endurable Society
178,,,Project 36,,3170020077,2021,4,1/8/2020,CONSULTING,,,Finance & Performance,Endurable Society
24,,,Project 36,,3170020077,2021,9,1/8/2020,CONSULTING,,,Systems Engineering,Endurable Society
179,,,Project 36,,3170020077,2021,2,1/8/2020,TAX,,,Business Tax,Endurable Society
156,,,Project 36,,3170020077,2021,1,1/8/2020,AUDIT,,,Audit,Endurable Society
127,,,Project 36,,3170020077,2021,3,1/8/2020,TAX,,,LEGAL,Endurable Society
114,,,Project 36,,3170020077,2021,2,1/8/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
180,,,Project 36,,3170020077,2021,7,1/8/2020,CONSULTING,,,Finance & Performance,Endurable Society
100,,,Project 41,,3170020079,2021,2,1/8/2020,TAX,,,LEGAL,Missing
181,,,Project 41,,3170020079,2021,2,1/8/2020,FINANCIAL ADVISORY (NSE),,,FORENSIC,Missing
119,,,Project 41,,3170020079,2021,2,1/8/2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Missing
157,,,Project 41,,3170020079,2021,13,1/8/2020,FINANCIAL ADVISORY (NSE),,,FORENSIC,Missing
158,,,Project 41,,3170020079,2021,3,1/8/2020,RISK ADVISORY (NSE),,,Digital / AI Controls / Algorithms,Missing
182,,,Project 41,,3170020079,2021,5,1/8/2020,TAX,,,LEGAL,Missing
183,,,Project 41,,3170020079,2021,5,1/8/2020,CONSULTING,,,Operations Transformation,Missing
159,,,Project 41,,3170020079,2021,12,1/8/2020,CONSULTING,,,Operations Transformation,Missing
184,,,Project 41,,3170020079,2021,24,1/8/2020,TAX,,,GLOBAL EMPLOYER SERVICES,Missing
6,,,Project 46,,3170020165,2021,184,1/8/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
185,,,Project 46,,3170020165,2021,26,1/8/2020,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Endurable Society
186,,,Project 46,,3170020165,2021,200,1/8/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
187,,,Project 47,,3170020202,2021,29,1/8/2020,CONSULTING,,,Supply Chain & Network Operations,Endurable Society
188,,,Project 47,,3170020202,2021,58,1/8/2020,CONSULTING,,,Supply Chain & Network Operations,Endurable Society
189,,,Project 47,,3170020202,2021,73,1/8/2020,CONSULTING,,,Supply Chain & Network Operations,Endurable Society
190,,,Project 48,,3170020203,2021,5,1/8/2020,TAX,,,Mergers & Acquisitions (T),Sustainability
1,,,Project 1,,3170008366,2021,4,1/9/2020,AUDIT,,,Audit,Worldclass
191,,,Project 1,,3170008366,2021,4,1/9/2020,RISK ADVISORY (NSE),,,Financial Industry Risk & Regulatory,Worldclass
192,,,Project 1,,3170008366,2021,4,1/9/2020,CONSULTING,,,Technology Strategy & Transformation,Worldclass
193,,,Project 1,,3170008366,2021,8,1/9/2020,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Worldclass
194,,,Project 1,,3170008366,2021,3,1/9/2020,CONSULTING,,,Analytics & Cognitive,Worldclass
195,,,Project 1,,3170008366,2021,4,1/9/2020,CONSULTING,,,Technology Strategy & Transformation,Worldclass
196,,,Project 1,,3170008366,2021,4,1/9/2020,Enabling Area,,,Talent/HR,Worldclass
197,,,Project 1,,3170008366,2021,4,1/9/2020,CONSULTING,,,Organization Transformation,Worldclass
198,,,Project 1,,3170008366,2021,2,1/9/2020,CONSULTING,,,Analytics & Cognitive,Worldclass
199,,,Project 1,,3170008366,2021,4,1/9/2020,Enabling Area,,,Talent/HR,Worldclass
200,,,Project 1,,3170008366,2021,4,1/9/2020,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Worldclass
201,,,Project 1,,3170008366,2021,3,,,,,,
5,,,Project 3,,3170014400,2021,3,,,,,,
202,,,Project 3,,3170014400,2021,4,1/9/2020,AUDIT,,,Audit,Other
6,,,Project 3,,3170014400,2021,4,1/9/2020,CONSULTING,,,Strategy & Business Design,Other
203,,,Project 3,,3170014400,2021,3,,,,,,
129,,,Project 3,,3170014400,2021,2,,,,,,
204,,,Project 4,,3170015321,2021,0,,,,,,
7,,,Project 4,,3170015321,2021,0,,,,,,
8,,,Project 4,,3170015321,2021,7,,,,,,
205,,,Project 4,,3170015321,2021,2,1/9/2020,TAX,,,LEGAL,Sustainability
161,,,Project 4,,3170015321,2021,44,,,,,,
131,,,Project 4,,3170015321,2021,1,1/9/2020,TAX,,,GLOBAL EMPLOYER SERVICES,Sustainability
206,,,Project 4,,3170015321,2021,3,1/9/2020,CONSULTING,,,Workforce Transformation,Sustainability
11,,,Project 4,,3170015321,2021,9,,,,,,
12,,,Project 4,,3170015321,2021,2,,,,,,
207,,,Project 4,,3170015321,2021,20,1/9/2020,TAX,,,Business Tax,Sustainability
164,,,Project 4,,3170015321,2021,4,1/9/2020,CONSULTING,,,Workforce Transformation,Sustainability
14,,,Project 4,,3170015321,2021,20,1/9/2020,CONSULTING,,,Organization Transformation,Sustainability
132,,,Project 4,,3170015321,2021,30,1/9/2020,CONSULTING,,,Digital Customer,Sustainability
16,,,Project 4,,3170015321,2021,2,,,,,,
18,,,Project 4,,3170015321,2021,7,1/9/2020,TAX,,,Business Tax,Sustainability
20,,,Project 4,,3170015321,2021,21,,,,,,
23,,,Project 4,,3170015321,2021,18,,,,,,
166,,,Project 4,,3170015321,2021,15,,,,,,
24,,,Project 5,,3170015323,2021,34,1/9/2020,CONSULTING,,,Systems Engineering,Endurable Society
208,,,Project 5,,3170015323,2021,5,1/9/2020,CONSULTING,,,Advertising,
209,,,Project 5,,3170015323,2021,1,1/9/2020,CONSULTING,,,Systems Engineering,Endurable Society
139,,,Project 5,,3170015323,2021,7,1/9/2020,CONSULTING,,,Customer & Applied Design,Endurable Society
210,,,Project 7,,3170015571,2021,2,1/9/2020,CONSULTING,,,Operations Transformation,Worldclass
27,,,Project 7,,3170015571,2021,4,1/9/2020,CONSULTING,,,Workforce Transformation,Worldclass
167,,,Project 7,,3170015571,2021,9,1/9/2020,CONSULTING,,,Strategy & Business Design,Worldclass
211,,,Project 7,,3170015571,2021,2,1/9/2020,TAX,,,LEGAL,Worldclass
212,,,Project 7,,3170015571,2021,2,1/9/2020,CONSULTING,,,Strategy & Business Design,Worldclass
213,,,Project 7,,3170015571,2021,8,1/9/2020,CONSULTING,,,SAP,Worldclass
214,,,Project 7,,3170015571,2021,2,1/9/2020,CONSULTING,,,Technology Strategy & Transformation,Worldclass
215,,,Project 7,,3170015571,2021,2,1/9/2020,CONSULTING,,,Digital Customer,Worldclass
216,,,Project 7,,3170015571,2021,2,1/9/2020,CONSULTING,,,Workforce Transformation,Worldclass
31,,,Project 9,,3170015942,2021,12,1/9/2020,CONSULTING,,,Operations Transformation,Endurable Society
32,,,Project 9,,3170015942,2021,73,1/9/2020,CONSULTING,,,Customer & Applied Design,Endurable Society
217,,,Project 9,,3170015942,2021,1,1/9/2020,TAX,,,Business Tax,Endurable Society
34,,,Project 9,,3170015942,2021,62,1/9/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
35,,,Project 9,,3170015942,2021,0,,,,,,
37,,,Project 9,,3170015942,2021,96,1/9/2020,CONSULTING,,,Customer & Applied Design,Endurable Society
38,,,Project 9,,3170015942,2021,0,,,,,,
39,,,Project 9,,3170015942,2021,176,1/9/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
48,,,Project 12,,3170016380,2021,6,1/9/2020,Enabling Area,,,Executive & Management,Endurable Society
49,,,Project 12,,3170016380,2021,2,1/9/2020,TAX,,,Global Invest & Inno. Incntves,Endurable Society
50,,,Project 12,,3170016380,2021,6,1/9/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
218,,,Project 12,,3170016380,2021,11,,,,,,
53,,,Project 14,,3170016702,2021,3,,,,,,
44,,,Project 14,,3170016702,2021,29,1/9/2020,AUDIT,,,Audit,Sustainability
138,,,Project 16,,3170017567,2021,2,,,,,,
140,,,Project 38,,3170018103,2021,3,,,,,,
64,,,Project 19,,3170018104,2021,3,,,,,,
171,,,Project 19,,3170018104,2021,5,1/9/2020,RISK ADVISORY (NSE),,,Cyber,Worldclass
68,,,Project 19,,3170018104,2021,3,,,,,,
142,,,Project 19,,3170018104,2021,1,,,,,,
71,,,Project 19,,3170018104,2021,1,1/9/2020,CONSULTING,,,Analytics & Cognitive,Worldclass
172,,,Project 43,,3170018141,2021,4,,,,,,
43,,,Project 20,,3170018238,2021,6,1/9/2020,AUDIT,,,Integrated Services,Worldclass
49,,,Project 20,,3170018238,2021,1,1/9/2020,TAX,,,Global Invest & Inno. Incntves,Worldclass
173,,,Project 44,,3170018513,2021,1,1/9/2020,RISK ADVISORY (NSE),,,Internal Audit,Endurable Society
90,,,Project 39,,3170019289,2021,0,,,,,,
78,,,Project 23,,3170019350,2021,8,1/9/2020,CONSULTING,,,Analytics & Cognitive,Sustainability
219,,,Project 23,,3170019350,2021,1,,,,,,
79,,,Project 24,,3170019366,2021,2,1/9/2020,CONSULTING,,,Digital Customer,Endurable Society
81,,,Project 24,,3170019366,2021,6,1/9/2020,CONSULTING,,,Digital Customer,Endurable Society
144,,,Project 25,,3170019458,2021,1,1/9/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
83,,,Project 25,,3170019458,2021,1,,,,,,
85,,,Project 26,,3170019514,2021,0,,,,,,
86,,,Project 26,,3170019514,2021,1,1/9/2020,AUDIT,,,Integrated Services,Endurable Society
220,,,Project 27,,3170019533,2021,2,1/9/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
221,,,Project 27,,3170019533,2021,31,1/9/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
88,,,Project 27,,3170019533,2021,94,1/9/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
222,,,Project 27,,3170019533,2021,4,1/9/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Endurable Society
92,,,Project 28,,3170019643,2021,2,1/9/2020,AUDIT,,,Audit,Other
148,,,Project 29,,3170019681,2021,-1,,,,,,
100,,,Project 29,,3170019681,2021,0,,,,,,
101,,,Project 29,,3170019681,2021,-6,,,,,,
112,,,Project 32,,3170019722,2021,-31,,,,,,
92,,,Project 33,,3170019723,2021,3,,,,,,
30,,,Project 33,,3170019723,2021,4,1/9/2020,CONSULTING,,,Strategy & Business Design,Other
117,,,Project 33,,3170019723,2021,6,1/9/2020,FINANCIAL ADVISORY (NSE),,,Corporate Financial Advisory,Other
152,,,Project 33,,3170019723,2021,3,1/9/2020,RISK ADVISORY (NSE),,,Internal Audit,Other
119,,,Project 33,,3170019723,2021,31,1/9/2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Other
153,,,Project 33,,3170019723,2021,4,1/9/2020,RISK ADVISORY (NSE),,,Internal Audit,Other
175,,,Project 33,,3170019723,2021,7,1/9/2020,RISK ADVISORY (NSE),,,Sustainability,Other
223,,,Project 33,,3170019723,2021,1,1/9/2020,CONSULTING,,,Analytics & Cognitive,Other
41,,,Project 35,,3170019890,2021,104,1/9/2020,CONSULTING,,,Strategy & Business Design,Worldclass
123,,,Project 35,,3170019890,2021,124,1/9/2020,CONSULTING,,,Finance & Performance,Worldclass
124,,,Project 35,,3170019890,2021,11,,,,,,
224,,,Project 49,,3170019937,2021,39,1/9/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
225,,,Project 49,,3170019937,2021,0,,,,,,
226,,,Project 49,,3170019937,2021,20,1/9/2020,RISK ADVISORY (NSE),,,Cyber,Endurable Society
25,,,Project 45,,3170020008,2021,1,1/9/2020,CONSULTING,,,Organization Transformation,Endurable Society
176,,,Project 45,,3170020008,2021,60,1/9/2020,CONSULTING,,,Organization Transformation,Endurable Society
177,,,Project 45,,3170020008,2021,1,1/9/2020,CONSULTING,,,Analytics & Cognitive,Endurable Society
154,,,Project 36,,3170020077,2021,3,,,,,,
178,,,Project 36,,3170020077,2021,3,1/9/2020,CONSULTING,,,Finance & Performance,Endurable Society
156,,,Project 36,,3170020077,2021,3,1/9/2020,AUDIT,,,Audit,Endurable Society
227,,,Project 36,,3170020077,2021,4,1/9/2020,AUDIT,,,Assurance Services,Endurable Society
180,,,Project 36,,3170020077,2021,9,1/9/2020,CONSULTING,,,Finance & Performance,Endurable Society
175,,,Project 36,,3170020077,2021,11,,,,,,
100,,,Project 41,,3170020079,2021,0,,,,,,
228,,,Project 41,,3170020079,2021,16,1/9/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Missing
181,,,Project 41,,3170020079,2021,5,1/9/2020,FINANCIAL ADVISORY (NSE),,,FORENSIC,Missing
119,,,Project 41,,3170020079,2021,13,1/9/2020,RISK ADVISORY (NSE),,,Crisis & Resillience,Missing
157,,,Project 41,,3170020079,2021,18,1/9/2020,FINANCIAL ADVISORY (NSE),,,FORENSIC,Missing
158,,,Project 41,,3170020079,2021,7,1/9/2020,RISK ADVISORY (NSE),,,Digital / AI Controls / Algorithms,Missing
182,,,Project 41,,3170020079,2021,3,,,,,,
183,,,Project 41,,3170020079,2021,2,,,,,,
159,,,Project 41,,3170020079,2021,10,1/9/2020,CONSULTING,,,Operations Transformation,Missing
184,,,Project 41,,3170020079,2021,14,,,,,,
229,,,Project 46,,3170020165,2021,4,1/9/2020,CONSULTING,,,Analytics & Cognitive,Endurable Society
6,,,Project 46,,3170020165,2021,1,1/9/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
230,,,Project 46,,3170020165,2021,27,1/9/2020,CONSULTING,,,Analytics & Cognitive,Endurable Society
231,,,Project 46,,3170020165,2021,8,1/9/2020,RISK ADVISORY (NSE),,,Others,Endurable Society
95,,,Project 46,,3170020165,2021,1,1/9/2020,CONSULTING,,,Analytics & Cognitive,Endurable Society
185,,,Project 46,,3170020165,2021,11,,,,,,
186,,,Project 46,,3170020165,2021,3,1/9/2020,CONSULTING,,,Strategy & Business Design,Endurable Society
232,,,Project 50,,3170020201,2021,5,,,,,,
233,,,Project 48,,3170020203,2021,4,,,,,,
190,,,Project 48,,3170020203,2021,4,,,,,,
234,,,Project 51,,3170020273,2021,8,1/9/2020,CONSULTING,,,Operations Transformation,Endurable Society
210,,,Project 51,,3170020273,2021,44,1/9/2020,CONSULTING,,,Operations Transformation,Endurable Society
235,,,Project 51,,3170020273,2021,12,1/9/2020,CONSULTING,,,Operations Transformation,Endurable Society
236,,,Project 51,,3170020273,2021,80,1/9/2020,CONSULTING,,,Supply Chain & Network Operations,Endurable Society
237,,,Project 51,,3170020273,2021,8,1/9/2020,CONSULTING,,,Operations Transformation,Endurable Society
238,,,Project 52,,3170020277,2021,4,1/9/2020,Enabling Area,,,Information Technology,Worldclass
239,,,Project 53,,3170020291,2021,39,1/9/2020,CONSULTING,,,Supply Chain & Network Operations,Endurable Society
240,,,Project 1,,3170008366,2021,2,,,,,,
241,,,Project 1,,3170008366,2021,1,1/10/2020,AUDIT,,,Audit,Worldclass
242,,,Project 1,,3170008366,2021,6,1/10/2020,AUDIT,,,Audit,Worldclass
243,,,Project 1,,3170008366,2021,9,1/10/2020,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Worldclass
244,,,Project 1,,3170008366,2021,3,1/10/2020,RISK ADVISORY (NSE),,,Regulatory & Compliance,Worldclass
192,,,Project 1,,3170008366,2021,4,1/10/2020,CONSULTING,,,Technology Strategy & Transformation,Worldclass
245,,,Project 1,,3170008366,2021,4,1/10/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Worldclass
246,,,Project 1,,3170008366,2021,1,1/10/2020,TAX,,,INDIRECT TAX,Worldclass
160,,,Project 1,,3170008366,2021,2,1/10/2020,TAX,,,LEGAL,Worldclass
198,,,Project 1,,3170008366,2021,9,1/10/2020,CONSULTING,,,Analytics & Cognitive,Worldclass
2,,,Project 1,,3170008366,2021,4,1/10/2020,RISK ADVISORY (NSE),,,Internal Audit,Worldclass
4,,,Project 3,,3170014400,2021,4,1/10/2020,AUDIT,,,Audit,Other
5,,,Project 3,,3170014400,2021,4,1/10/2020,TAX,,,GLOBAL EMPLOYER SERVICES,Other
202,,,Project 3,,3170014400,2021,8,1/10/2020,AUDIT,,,Audit,Other
6,,,Project 3,,3170014400,2021,3,1/10/2020,CONSULTING,,,Strategy & Business Design,Other
129,,,Project 3,,3170014400,2021,2,1/10/2020,TAX,,,Business Tax,Other
7,,,Project 4,,3170015321,2021,3,1/10/2020,TAX,,,GLOBAL EMPLOYER SERVICES,Sustainability
8,,,Project 4,,3170015321,2021,14,1/10/2020,TAX,,,INDIRECT TAX,Sustainability
161,,,Project 4,,3170015321,2021,22,1/10/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Sustainability
10,,,Project 4,,3170015321,2021,9,1/10/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Sustainability
11,,,Project 4,,3170015321,2021,2,1/10/2020,TAX,,,INDIRECT TAX,Sustainability
12,,,Project 4,,3170015321,2021,2,1/10/2020,TAX,,,Business Tax,Sustainability
162,,,Project 4,,3170015321,2021,28,1/10/2020,TAX,,,INDIRECT TAX,Sustainability
247,,,Project 4,,3170015321,2021,2,1/10/2020,CONSULTING,,,Organization Transformation,Sustainability
248,,,Project 4,,3170015321,2021,3,1/10/2020,RISK ADVISORY (NSE),,,Internal Audit,Sustainability
16,,,Project 4,,3170015321,2021,21,1/10/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Sustainability
101,,,Project 4,,3170015321,2021,2,1/10/2020,TAX,,,LEGAL,Sustainability
20,,,Project 4,,3170015321,2021,38,1/10/2020,TAX,,,INDIRECT TAX,Sustainability
249,,,Project 4,,3170015321,2021,2,1/10/2020,FINANCIAL ADVISORY (NSE),,,M&A Transaction Services,Sustainability
23,,,Project 4,,3170015321,2021,28,1/10/2020,AUDIT,,,Integrated Services,Sustainability
166,,,Project 4,,3170015321,2021,23,1/10/2020,FINANCIAL ADVISORY (NSE),,,I&CP E. & Real Estate,Sustainability
135,,,Project 5,,3170015323,2021,4,1/10/2020,CONSULTING,,,Analytics & Cognitive,Endurable Society
250,,,Project 5,,3170015323,2021,60,1/10/2020,CONSULTING,,,Systems Engineering,Endurable Society
139,,,Project 5,,3170015323,2021,1,1/10/2020,CONSULTING,,,Customer & Applied Design,Endurable Society
27,,,Project 7,,3170015571,2021,1,1/10/2020,CONSULTING,,,Workforce Transformation,Worldclass
167,,,Project 7,,3170015571,2021,5,1/10/2020,CONSULTING,,,Strategy & Business Design,Worldclass
213,,,Project 7,,3170015571,2021,5,1/10/2020,CONSULTING,,,SAP,Worldclass
31,,,Project 9,,3170015942,2021,4,1/10/2020,CONSULTING,,,Operations Transformation,Endurable Society
32,,,Project 9,,3170015942,2021,74,1/10/2020,CONSULTING,,,Customer & Applied Design,Endurable Society
